Source: sourcetag; timestamp; name <email>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOUR,AT,BE,BG,CH,CZ,DE,DK,ES,FI,FR,GR,HR,HU,IE,IT,LU,NL,NO,PL,PT,RO,SE,SI,SK,UK,EE,LT,LV,NONEU_Balkan,TR,California,WECC,SPP,MISO,ERCOT,SERC,PJM,NewYork,NewEngland,Canada
5679,0,0.031,0.248,0,0,0.952,0.747,0.185,0.173,0.7,0.545,0.248,0,0.307,0.383,0,0.814,0.405,0.592,0.185,0.009,0.44,0.248,0,0.307,0.675,0.675,0.675,0.033,0.452,0.07234,0.7,0.814,0.031,0,0,0,0.592,0.1026,0.38843711521547936
5680,0,0.067,0.249,0,0,0.916,0.795,0.253,0.157,0.697,0.571,0.249,0,0.325,0.455,0,0.779,0.386,0.411,0.253,0.006,0.506,0.249,0,0.325,0.694,0.694,0.694,0.016,0.432,0.04544,0.697,0.779,0.067,0,0,0,0.411,0.1528,0.43390633245382587
5681,0,0.108,0.278,0,0,0.87,0.889,0.305,0.138,0.668,0.579,0.278,0,0.331,0.476,0,0.716,0.314,0.277,0.305,0.004,0.564,0.278,0,0.331,0.722,0.722,0.722,0.011,0.432,0.029359999999999997,0.668,0.716,0.108,0,0,0,0.277,0.2603,0.478409234828496
5682,0,0.16,0.268,0,0,0.828,0.95,0.332,0.147,0.615,0.522,0.268,0,0.365,0.489,0,0.707,0.254,0.329,0.332,0.012,0.637,0.268,0,0.365,0.737,0.737,0.737,0.009,0.447,0.02458,0.615,0.707,0.16,0,0,0,0.329,0.3669,0.5172963060686016
5683,0,0.217,0.209,0,0,0.81,0.956,0.366,0.191,0.579,0.415,0.209,0,0.436,0.493,0,0.817,0.239,0.493,0.366,0.072,0.707,0.209,0,0.436,0.71,0.71,0.71,0.016,0.458,0.03588,0.579,0.817,0.217,0,0,0,0.493,0.383,0.547502726473175
5684,0,0.239,0.148,0,0,0.784,0.943,0.373,0.264,0.533,0.32,0.148,0,0.498,0.493,0,0.901,0.277,0.614,0.373,0.196,0.752,0.148,0,0.498,0.641,0.641,0.641,0.027,0.471,0.04584,0.533,0.901,0.239,0,0,0,0.614,0.3543,0.5708926121372032
5685,0,0.221,0.101,0,0,0.783,0.928,0.312,0.337,0.489,0.249,0.101,0,0.5,0.51,0,0.932,0.373,0.674,0.312,0.348,0.804,0.101,0,0.5,0.556,0.556,0.556,0.035,0.49,0.05669999999999999,0.489,0.932,0.221,0,0,0,0.674,0.3331,0.591642656112577
5686,0,0.203,0.07,0,0,0.813,0.904,0.228,0.377,0.475,0.222,0.07,0,0.433,0.551,0,0.924,0.497,0.685,0.228,0.412,0.847,0.07,0,0.433,0.452,0.452,0.452,0.031,0.506,0.11556,0.475,0.924,0.203,0,0,0,0.685,0.3386,0.6090849604221635
5687,0,0.185,0.052,0,0,0.825,0.862,0.151,0.433,0.467,0.21,0.052,0,0.496,0.597,0,0.934,0.59,0.675,0.151,0.38,0.871,0.052,0,0.496,0.493,0.493,0.493,0.022,0.517,0.14546,0.467,0.934,0.185,0,0,0,0.675,0.3409,0.5421326297273527
5688,0,0.183,0.047,0,0,0.858,0.809,0.104,0.476,0.432,0.199,0.047,0,0.583,0.635,0,0.933,0.686,0.594,0.104,0.291,0.877,0.047,0,0.583,0.654,0.654,0.654,0.016,0.534,0.17972,0.432,0.933,0.183,0,0,0,0.594,0.3557,0.5471751099384344
5689,0,0.185,0.048,0,0,0.883,0.761,0.071,0.492,0.343,0.185,0.048,0,0.667,0.659,0,0.929,0.749,0.51,0.071,0.199,0.875,0.048,0,0.667,0.792,0.792,0.792,0.018,0.542,0.19498000000000001,0.343,0.929,0.185,0,0,0,0.51,0.298,0.5554973614775726
5690,0,0.183,0.051,0,0,0.9,0.755,0.065,0.501,0.244,0.167,0.051,0,0.573,0.67,0,0.912,0.76,0.449,0.065,0.16,0.865,0.051,0,0.573,0.781,0.781,0.781,0.028,0.546,0.20322,0.244,0.912,0.183,0,0,0,0.449,0.2718,0.5584430958663148
5691,0,0.166,0.054,0,0,0.878,0.737,0.066,0.522,0.17,0.159,0.054,0,0.383,0.663,0,0.891,0.807,0.439,0.066,0.146,0.855,0.054,0,0.383,0.712,0.712,0.712,0.045,0.542,0.23080000000000003,0.17,0.891,0.166,0,0,0,0.439,0.2565,0.5634301671064204
5692,0,0.139,0.062,0,0,0.849,0.735,0.071,0.549,0.111,0.148,0.062,0,0.291,0.641,0,0.845,0.891,0.409,0.071,0.114,0.852,0.062,0,0.291,0.642,0.642,0.642,0.06,0.537,0.25373999999999997,0.111,0.845,0.139,0,0,0,0.409,0.2813,0.5639389621811786
5693,0,0.12,0.072,0,0,0.843,0.774,0.078,0.584,0.072,0.135,0.072,0,0.31,0.595,0,0.797,0.928,0.327,0.078,0.059,0.852,0.072,0,0.31,0.607,0.607,0.607,0.071,0.524,0.22972,0.072,0.797,0.12,0,0,0,0.327,0.2727,0.5540393139841688
5694,0,0.105,0.072,0,0,0.832,0.813,0.095,0.618,0.056,0.122,0.072,0,0.522,0.509,0,0.767,0.938,0.225,0.095,0.102,0.858,0.072,0,0.522,0.643,0.643,0.643,0.063,0.509,0.1964,0.056,0.767,0.105,0,0,0,0.225,0.2196,0.540021635883905
5695,0,0.072,0.085,0,0,0.817,0.853,0.111,0.668,0.037,0.128,0.085,0,0.572,0.426,0,0.807,0.916,0.258,0.111,0.198,0.85,0.085,0,0.572,0.674,0.674,0.674,0.05,0.498,0.18816000000000002,0.037,0.807,0.072,0,0,0,0.258,0.2174,0.5107758135444151
5696,0,0.035,0.104,0,0,0.811,0.883,0.117,0.746,0.036,0.076,0.104,0,0.637,0.33,0,0.871,0.872,0.389,0.117,0.238,0.824,0.104,0,0.637,0.692,0.692,0.692,0.028,0.493,0.18352,0.036,0.871,0.035,0,0,0,0.389,0.1864,0.47706728232189977
5697,0,0.02,0.117,0,0,0.825,0.875,0.12,0.789,0.072,0.036,0.117,0,0.847,0.228,0,0.913,0.817,0.481,0.12,0.276,0.777,0.117,0,0.847,0.718,0.718,0.718,0.013,0.503,0.18988,0.072,0.913,0.02,0,0,0,0.481,0.153,0.4480668425681618
5698,0,0.026,0.128,0,0,0.836,0.862,0.093,0.812,0.124,0.045,0.128,0,0.94,0.142,0,0.931,0.772,0.515,0.093,0.307,0.724,0.128,0,0.94,0.756,0.756,0.756,0.016,0.524,0.18128000000000002,0.124,0.931,0.026,0,0,0,0.515,0.1419,0.4225839929639402
5699,0,0.042,0.134,0,0,0.843,0.844,0.07,0.827,0.176,0.162,0.134,0,0.942,0.089,0,0.941,0.748,0.509,0.07,0.34,0.671,0.134,0,0.942,0.79,0.79,0.79,0.042,0.551,0.10895999999999999,0.176,0.941,0.042,0,0,0,0.509,0.1023,0.3310890941072999
5700,0,0.066,0.135,0,0,0.86,0.824,0.057,0.831,0.222,0.248,0.135,0,0.925,0.057,0,0.946,0.727,0.47,0.057,0.374,0.62,0.135,0,0.925,0.817,0.817,0.817,0.104,0.574,0.12176000000000001,0.222,0.946,0.066,0,0,0,0.47,0.1137,0.3267291116974494
5701,0,0.091,0.138,0,0,0.878,0.784,0.053,0.822,0.252,0.307,0.138,0,0.862,0.04,0,0.944,0.737,0.409,0.053,0.397,0.575,0.138,0,0.862,0.821,0.821,0.821,0.163,0.591,0.15092,0.252,0.944,0.091,0,0,0,0.409,0.0841,0.3208018469656992
5702,0,0.123,0.146,0,0,0.877,0.649,0.057,0.796,0.261,0.325,0.146,0,0.703,0.036,0,0.929,0.82,0.307,0.057,0.395,0.526,0.146,0,0.703,0.784,0.784,0.784,0.213,0.605,0.15733999999999998,0.261,0.929,0.123,0,0,0,0.307,0.0575,0.31381785400175904
5703,0,0.151,0.154,0,0,0.86,0.588,0.066,0.762,0.254,0.322,0.154,0,0.586,0.041,0,0.893,0.903,0.188,0.066,0.379,0.46,0.154,0,0.586,0.698,0.698,0.698,0.221,0.614,0.15289999999999998,0.254,0.893,0.151,0,0,0,0.188,0.0894,0.3022547053649956
5704,0,0.15,0.168,0,0,0.824,0.688,0.081,0.718,0.248,0.308,0.168,0,0.616,0.049,0,0.806,0.898,0.101,0.081,0.314,0.376,0.168,0,0.616,0.581,0.581,0.581,0.21,0.625,0.13952,0.248,0.806,0.15,0,0,0,0.101,0.1657,0.284785927880387
5705,0,0.125,0.223,0,0,0.797,0.783,0.1,0.707,0.239,0.31,0.223,0,0.705,0.057,0,0.71,0.83,0.065,0.1,0.219,0.299,0.223,0,0.705,0.453,0.453,0.453,0.187,0.645,0.11216,0.239,0.71,0.125,0,0,0,0.065,0.2356,0.27424890061565527
5706,0,0.116,0.229,0,0,0.76,0.829,0.119,0.701,0.206,0.291,0.229,0,0.759,0.064,0,0.685,0.876,0.099,0.119,0.192,0.275,0.229,0,0.759,0.397,0.397,0.397,0.15,0.666,0.10657999999999998,0.206,0.685,0.116,0,0,0,0.099,0.2695,0.2721837291116974
5707,0,0.124,0.181,0,0,0.719,0.86,0.138,0.699,0.157,0.248,0.181,0,0.82,0.067,0,0.707,0.928,0.213,0.138,0.21,0.28,0.181,0,0.82,0.406,0.406,0.406,0.096,0.675,0.11116,0.157,0.707,0.124,0,0,0,0.213,0.2749,0.27521345646437995
5708,0,0.135,0.125,0,0,0.737,0.876,0.147,0.686,0.105,0.212,0.125,0,0.855,0.069,0,0.774,0.943,0.389,0.147,0.247,0.282,0.125,0,0.855,0.429,0.429,0.429,0.054,0.674,0.1295,0.105,0.774,0.135,0,0,0,0.389,0.28,0.27591055408970977
5709,0,0.144,0.075,0,0,0.785,0.85,0.136,0.673,0.065,0.234,0.075,0,0.842,0.07,0,0.711,0.937,0.559,0.136,0.29,0.274,0.075,0,0.842,0.446,0.446,0.446,0.036,0.663,0.21234000000000003,0.065,0.711,0.144,0,0,0,0.559,0.2487,0.2770554969217238
5710,0,0.146,0.049,0,0,0.866,0.851,0.123,0.629,0.053,0.257,0.049,0,0.844,0.079,0,0.723,0.887,0.639,0.123,0.3,0.312,0.049,0,0.844,0.439,0.439,0.439,0.034,0.64,0.26538,0.053,0.723,0.146,0,0,0,0.639,0.2111,0.27955021987686896
5711,0,0.136,0.037,0,0,0.91,0.803,0.119,0.569,0.061,0.242,0.037,0,0.871,0.088,0,0.758,0.826,0.652,0.119,0.261,0.382,0.037,0,0.871,0.419,0.419,0.419,0.039,0.612,0.26396000000000003,0.061,0.758,0.136,0,0,0,0.652,0.1831,0.24360870712401053
5712,0,0.122,0.029,0,0,0.87,0.804,0.127,0.506,0.065,0.194,0.029,0,0.872,0.092,0,0.774,0.788,0.637,0.127,0.215,0.45,0.029,0,0.872,0.386,0.386,0.386,0.049,0.584,0.2911,0.065,0.774,0.122,0,0,0,0.637,0.2313,0.2590910290237467
5713,0,0.107,0.03,0,0,0.781,0.835,0.133,0.458,0.064,0.146,0.03,0,0.886,0.095,0,0.751,0.766,0.633,0.133,0.185,0.513,0.03,0,0.886,0.365,0.365,0.365,0.063,0.555,0.29884000000000005,0.064,0.751,0.107,0,0,0,0.633,0.2425,0.26287563764291993
5714,0,0.103,0.04,0,0,0.694,0.92,0.134,0.441,0.064,0.106,0.04,0,0.901,0.099,0,0.687,0.724,0.637,0.134,0.185,0.559,0.04,0,0.901,0.344,0.344,0.344,0.079,0.517,0.2834,0.064,0.687,0.103,0,0,0,0.637,0.208,0.264751890941073
5715,0,0.105,0.063,0,0,0.66,0.915,0.135,0.419,0.07,0.072,0.063,0,0.901,0.107,0,0.63,0.652,0.641,0.135,0.194,0.587,0.063,0,0.901,0.333,0.333,0.333,0.092,0.477,0.26799999999999996,0.07,0.63,0.105,0,0,0,0.641,0.2045,0.2609350043975374
5716,0,0.116,0.091,0,0,0.669,0.898,0.123,0.412,0.086,0.052,0.091,0,0.889,0.12,0,0.609,0.591,0.659,0.123,0.193,0.575,0.091,0,0.889,0.368,0.368,0.368,0.099,0.449,0.27004,0.086,0.609,0.116,0,0,0,0.659,0.2273,0.25700914687774845
5717,0,0.131,0.084,0,0,0.671,0.867,0.099,0.399,0.112,0.052,0.084,0,0.882,0.142,0,0.645,0.533,0.629,0.099,0.122,0.507,0.084,0,0.882,0.357,0.357,0.357,0.098,0.419,0.263,0.112,0.645,0.131,0,0,0,0.629,0.2425,0.25510817941952507
5718,0,0.152,0.059,0,0,0.652,0.821,0.077,0.377,0.146,0.118,0.059,0,0.88,0.156,0,0.709,0.451,0.533,0.077,0.075,0.412,0.059,0,0.88,0.329,0.329,0.329,0.076,0.396,0.25974,0.146,0.709,0.152,0,0,0,0.533,0.2439,0.25824432717678103
5719,0,0.12,0.057,0,0,0.629,0.768,0.06,0.357,0.161,0.287,0.057,0,0.876,0.167,0,0.727,0.359,0.522,0.06,0.111,0.369,0.057,0,0.876,0.333,0.333,0.333,0.041,0.395,0.25646,0.161,0.727,0.12,0,0,0,0.522,0.2142,0.2618203166226913
5720,0,0.077,0.049,0,0,0.706,0.765,0.05,0.323,0.182,0.383,0.049,0,0.882,0.164,0,0.731,0.389,0.711,0.05,0.147,0.366,0.049,0,0.882,0.359,0.359,0.359,0.022,0.425,0.26584,0.182,0.731,0.077,0,0,0,0.711,0.2005,0.26472093227792437
5721,0,0.068,0.038,0,0,0.763,0.746,0.047,0.264,0.194,0.39,0.038,0,0.891,0.154,0,0.744,0.454,0.817,0.047,0.229,0.324,0.038,0,0.891,0.386,0.386,0.386,0.015,0.477,0.278,0.194,0.744,0.068,0,0,0,0.817,0.1293,0.26948179419525065
5722,0,0.052,0.022,0,0,0.82,0.779,0.044,0.201,0.202,0.356,0.022,0,0.877,0.13,0,0.778,0.533,0.868,0.044,0.349,0.256,0.022,0,0.877,0.421,0.421,0.421,0.019,0.531,0.27606,0.202,0.778,0.052,0,0,0,0.868,0.0901,0.27165602462620936
5723,0,0.031,0.013,0,0,0.861,0.832,0.037,0.143,0.21,0.326,0.013,0,0.854,0.113,0,0.829,0.594,0.883,0.037,0.486,0.168,0.013,0,0.854,0.443,0.443,0.443,0.05,0.591,0.17356,0.21,0.829,0.031,0,0,0,0.883,0.0587,0.24136596306068603
5724,0,0.01,0.01,0,0,0.891,0.876,0.042,0.101,0.22,0.298,0.01,0,0.806,0.099,0,0.857,0.61,0.875,0.042,0.599,0.094,0.01,0,0.806,0.461,0.461,0.461,0.099,0.637,0.17802,0.22,0.857,0.01,0,0,0,0.875,0.02,0.2575706244503078
5725,0,0.002,0.012,0,0,0.889,0.9,0.059,0.081,0.242,0.274,0.012,0,0.739,0.087,0,0.847,0.613,0.852,0.059,0.661,0.039,0.012,0,0.739,0.514,0.514,0.514,0.138,0.662,0.20207999999999998,0.242,0.847,0.002,0,0,0,0.852,0.0143,0.28580642040457344
5726,0,0.03,0.016,0,0,0.879,0.91,0.092,0.074,0.266,0.258,0.016,0,0.698,0.073,0,0.832,0.645,0.816,0.092,0.688,0.012,0.016,0,0.698,0.607,0.607,0.607,0.156,0.661,0.21788,0.266,0.832,0.03,0,0,0,0.816,0.0123,0.3203332453825858
5727,0,0.075,0.035,0,0,0.873,0.907,0.141,0.077,0.288,0.251,0.035,0,0.688,0.061,0,0.8,0.664,0.754,0.141,0.682,0.006,0.035,0,0.688,0.689,0.689,0.689,0.159,0.635,0.21902,0.288,0.8,0.075,0,0,0,0.754,0.0062,0.3471525945470536
5728,0,0.108,0.089,0,0,0.864,0.849,0.193,0.087,0.3,0.232,0.089,0,0.688,0.051,0,0.763,0.641,0.665,0.193,0.657,0.019,0.089,0,0.688,0.716,0.716,0.716,0.157,0.594,0.19454,0.3,0.763,0.108,0,0,0,0.665,0.0181,0.3591903254177661
5729,0,0.13,0.205,0,0,0.858,0.716,0.244,0.124,0.302,0.198,0.205,0,0.673,0.044,0,0.721,0.613,0.603,0.244,0.675,0.054,0.205,0,0.673,0.76,0.76,0.76,0.153,0.552,0.18202,0.302,0.721,0.13,0,0,0,0.603,0.0387,0.37209973614775727
5730,0,0.172,0.284,0,0,0.838,0.622,0.284,0.2,0.279,0.189,0.284,0,0.585,0.043,0,0.672,0.601,0.54,0.284,0.741,0.099,0.284,0,0.585,0.806,0.806,0.806,0.133,0.517,0.1944,0.279,0.672,0.172,0,0,0,0.54,0.0288,0.3905396657871592
5731,0,0.245,0.296,0,0,0.797,0.669,0.31,0.271,0.249,0.184,0.296,0,0.55,0.035,0,0.626,0.587,0.516,0.31,0.72,0.132,0.296,0,0.55,0.816,0.816,0.816,0.093,0.485,0.22578,0.249,0.626,0.245,0,0,0,0.516,0.0319,0.40642418645558487
5732,0,0.307,0.281,0,0,0.762,0.718,0.303,0.305,0.229,0.179,0.281,0,0.61,0.027,0,0.584,0.575,0.508,0.303,0.625,0.146,0.281,0,0.61,0.796,0.796,0.796,0.057,0.459,0.24866000000000002,0.229,0.584,0.307,0,0,0,0.508,0.0312,0.4195857519788918
5733,0,0.351,0.259,0,0,0.729,0.676,0.25,0.319,0.219,0.192,0.259,0,0.637,0.024,0,0.555,0.56,0.496,0.25,0.49,0.164,0.259,0,0.637,0.771,0.771,0.771,0.029,0.433,0.2779,0.219,0.555,0.351,0,0,0,0.496,0.0171,0.43605197889182057
5734,0,0.364,0.249,0,0,0.694,0.639,0.193,0.317,0.202,0.186,0.249,0,0.642,0.026,0,0.551,0.566,0.527,0.193,0.408,0.184,0.249,0,0.642,0.758,0.758,0.758,0.017,0.405,0.31802,0.202,0.551,0.364,0,0,0,0.527,0.0091,0.44359120492524184
5735,0,0.357,0.258,0,0,0.659,0.65,0.152,0.3,0.174,0.166,0.258,0,0.662,0.036,0,0.556,0.558,0.625,0.152,0.419,0.199,0.258,0,0.662,0.67,0.67,0.67,0.015,0.385,0.28916,0.174,0.556,0.357,0,0,0,0.625,0.0297,0.42016297273526826
5736,0,0.325,0.261,0,0,0.651,0.664,0.132,0.271,0.155,0.15,0.261,0,0.686,0.048,0,0.543,0.505,0.727,0.132,0.376,0.219,0.261,0,0.686,0.533,0.533,0.533,0.013,0.373,0.27744,0.155,0.543,0.325,0,0,0,0.727,0.0366,0.4149750219876869
5737,0,0.285,0.258,0,0,0.629,0.682,0.14,0.239,0.168,0.145,0.258,0,0.659,0.058,0,0.525,0.43,0.801,0.14,0.28,0.249,0.258,0,0.659,0.425,0.425,0.425,0.011,0.361,0.25548000000000004,0.168,0.525,0.285,0,0,0,0.801,0.0268,0.40025356200527706
5738,0,0.254,0.249,0,0,0.584,0.7,0.173,0.202,0.222,0.15,0.249,0,0.616,0.064,0,0.493,0.356,0.83,0.173,0.21,0.276,0.249,0,0.616,0.373,0.373,0.373,0.01,0.348,0.23168000000000002,0.222,0.493,0.254,0,0,0,0.83,0.0187,0.392190765171504
5739,0,0.236,0.227,0,0,0.533,0.713,0.228,0.166,0.28,0.16,0.227,0,0.587,0.069,0,0.458,0.321,0.799,0.228,0.175,0.327,0.227,0,0.587,0.391,0.391,0.391,0.011,0.339,0.2069,0.28,0.458,0.236,0,0,0,0.799,0.0248,0.3857108179419525
5740,0,0.226,0.188,0,0,0.49,0.732,0.266,0.147,0.322,0.161,0.188,0,0.554,0.065,0,0.402,0.309,0.7,0.266,0.152,0.402,0.188,0,0.554,0.502,0.502,0.502,0.015,0.325,0.20014000000000004,0.322,0.402,0.226,0,0,0,0.7,0.1101,0.37964423922603346
5741,0,0.21,0.139,0,0,0.489,0.744,0.307,0.131,0.323,0.163,0.139,0,0.54,0.057,0,0.345,0.313,0.604,0.307,0.146,0.456,0.139,0,0.54,0.639,0.639,0.639,0.025,0.307,0.20206,0.323,0.345,0.21,0,0,0,0.604,0.1437,0.36187862796833775
5742,0,0.199,0.079,0,0,0.473,0.737,0.341,0.129,0.29,0.187,0.079,0,0.534,0.046,0,0.3,0.347,0.449,0.341,0.179,0.504,0.079,0,0.534,0.719,0.719,0.719,0.027,0.303,0.19124000000000002,0.29,0.3,0.199,0,0,0,0.449,0.1308,0.3345401055408971
5743,0,0.153,0.06,0,0,0.461,0.727,0.357,0.13,0.219,0.271,0.06,0,0.503,0.039,0,0.255,0.361,0.376,0.357,0.302,0.591,0.06,0,0.503,0.803,0.803,0.803,0.024,0.308,0.17252,0.219,0.255,0.153,0,0,0,0.376,0.1139,0.3067041336851363
5744,0,0.089,0.059,0,0,0.494,0.798,0.355,0.127,0.154,0.238,0.059,0,0.527,0.033,0,0.249,0.379,0.439,0.355,0.362,0.658,0.059,0,0.527,0.799,0.799,0.799,0.023,0.312,0.1629,0.154,0.249,0.089,0,0,0,0.439,0.0893,0.28587537379067723
5745,0,0.057,0.044,0,0,0.527,0.838,0.4,0.099,0.103,0.154,0.044,0,0.601,0.029,0,0.269,0.404,0.493,0.4,0.385,0.701,0.044,0,0.601,0.723,0.723,0.723,0.028,0.305,0.15714,0.103,0.269,0.057,0,0,0,0.493,0.1158,0.2705995602462621
5746,0,0.033,0.034,0,0,0.56,0.846,0.465,0.067,0.073,0.11,0.034,0,0.674,0.033,0,0.301,0.415,0.509,0.465,0.363,0.731,0.034,0,0.674,0.768,0.768,0.768,0.052,0.295,0.15384,0.073,0.301,0.033,0,0,0,0.509,0.149,0.24876446789797713
5747,0,0.013,0.036,0,0,0.584,0.835,0.528,0.046,0.059,0.126,0.036,0,0.738,0.038,0,0.346,0.415,0.521,0.528,0.314,0.753,0.036,0,0.738,0.75,0.75,0.75,0.094,0.28,0.10822000000000001,0.059,0.346,0.013,0,0,0,0.521,0.1717,0.22688839050131926
5748,0,0.005,0.057,0,0,0.606,0.811,0.569,0.04,0.053,0.175,0.057,0,0.792,0.044,0,0.392,0.388,0.545,0.569,0.246,0.767,0.057,0,0.792,0.799,0.799,0.799,0.16,0.261,0.10128000000000001,0.053,0.392,0.005,0,0,0,0.545,0.1655,0.20167396657871592
5749,0,0.007,0.093,0,0,0.619,0.783,0.609,0.042,0.048,0.216,0.093,0,0.834,0.05,0,0.436,0.359,0.546,0.609,0.184,0.783,0.093,0,0.834,0.843,0.843,0.843,0.23,0.258,0.08234,0.048,0.436,0.007,0,0,0,0.546,0.1869,0.20013500439753737
5750,0,0.01,0.123,0,0,0.616,0.757,0.663,0.047,0.04,0.234,0.123,0,0.85,0.055,0,0.466,0.341,0.583,0.663,0.14,0.797,0.123,0,0.85,0.849,0.849,0.849,0.301,0.26,0.06146,0.04,0.466,0.01,0,0,0,0.583,0.2074,0.2185863676341249
5751,0,0.01,0.145,0,0,0.605,0.737,0.732,0.049,0.031,0.22,0.145,0,0.81,0.057,0,0.478,0.337,0.601,0.732,0.116,0.8,0.145,0,0.81,0.833,0.833,0.833,0.351,0.258,0.04916,0.031,0.478,0.01,0,0,0,0.601,0.4884,0.2447117854001759
5752,0,0.01,0.241,0,0,0.587,0.72,0.779,0.057,0.025,0.192,0.241,0,0.804,0.051,0,0.48,0.322,0.561,0.779,0.134,0.801,0.241,0,0.804,0.817,0.817,0.817,0.366,0.231,0.04838,0.025,0.48,0.01,0,0,0,0.561,0.6477,0.2770551451187335
5753,0,0.013,0.402,0,0,0.556,0.678,0.801,0.065,0.021,0.184,0.402,0,0.813,0.038,0,0.469,0.275,0.48,0.801,0.265,0.825,0.402,0,0.813,0.767,0.767,0.767,0.351,0.192,0.05272,0.021,0.469,0.013,0,0,0,0.48,0.5127,0.32421116974494285
5754,0,0.022,0.475,0,0,0.534,0.64,0.803,0.074,0.019,0.155,0.475,0,0.827,0.024,0,0.441,0.279,0.459,0.803,0.472,0.834,0.475,0,0.827,0.756,0.756,0.756,0.298,0.158,0.06472,0.019,0.441,0.022,0,0,0,0.459,0.5305,0.3743891820580475
5755,0,0.049,0.463,0,0,0.549,0.663,0.796,0.09,0.015,0.118,0.463,0,0.842,0.013,0,0.425,0.326,0.465,0.796,0.609,0.861,0.463,0,0.842,0.767,0.767,0.767,0.23,0.122,0.07102,0.015,0.425,0.049,0,0,0,0.465,0.5778,0.4228730870712401
5756,0,0.099,0.415,0,0,0.56,0.698,0.771,0.111,0.009,0.098,0.415,0,0.857,0.01,0,0.404,0.363,0.442,0.771,0.668,0.886,0.415,0,0.857,0.775,0.775,0.775,0.165,0.1,0.08532,0.009,0.404,0.099,0,0,0,0.442,0.5913,0.4754295514511873
5757,0,0.156,0.363,0,0,0.574,0.711,0.758,0.126,0.013,0.099,0.363,0,0.858,0.019,0,0.399,0.382,0.412,0.758,0.664,0.899,0.363,0,0.858,0.784,0.784,0.784,0.112,0.098,0.11760000000000001,0.013,0.399,0.156,0,0,0,0.412,0.5708,0.5228653474054529
5758,0,0.18,0.309,0,0,0.585,0.727,0.754,0.142,0.035,0.112,0.309,0,0.856,0.044,0,0.402,0.379,0.425,0.754,0.613,0.861,0.309,0,0.856,0.784,0.784,0.784,0.083,0.133,0.16746,0.035,0.402,0.18,0,0,0,0.425,0.6155,0.5601095866314864
5759,0,0.173,0.289,0,0,0.575,0.736,0.762,0.174,0.071,0.12,0.289,0,0.844,0.073,0,0.409,0.386,0.475,0.762,0.54,0.833,0.289,0,0.844,0.788,0.788,0.788,0.074,0.198,0.13496,0.071,0.409,0.173,0,0,0,0.475,0.7019,0.5349134564643799
5760,0,0.172,0.277,0,0,0.549,0.736,0.809,0.221,0.105,0.135,0.277,0,0.82,0.098,0,0.396,0.403,0.515,0.809,0.456,0.829,0.277,0,0.82,0.785,0.785,0.785,0.072,0.252,0.17678,0.105,0.396,0.172,0,0,0,0.515,0.8042,0.592611961301671
5761,0,0.192,0.261,0,0,0.5,0.734,0.843,0.26,0.122,0.151,0.261,0,0.787,0.114,0,0.37,0.437,0.552,0.843,0.386,0.829,0.261,0,0.787,0.774,0.774,0.774,0.068,0.276,0.19841999999999999,0.122,0.37,0.192,0,0,0,0.552,0.8604,0.6509816182937556
5762,0,0.225,0.244,0,0,0.433,0.724,0.86,0.274,0.128,0.151,0.244,0,0.756,0.124,0,0.354,0.49,0.578,0.86,0.333,0.834,0.244,0,0.756,0.77,0.77,0.77,0.065,0.296,0.1865,0.128,0.354,0.225,0,0,0,0.578,0.8884,0.7042807387862797
5763,0,0.231,0.23,0,0,0.381,0.716,0.868,0.296,0.134,0.14,0.23,0,0.716,0.137,0,0.341,0.544,0.588,0.868,0.295,0.847,0.23,0,0.716,0.798,0.798,0.798,0.072,0.35,0.14632,0.134,0.341,0.231,0,0,0,0.588,0.9113,0.7457678100263853
5764,0,0.205,0.202,0,0,0.354,0.711,0.873,0.361,0.141,0.119,0.202,0,0.7,0.153,0,0.332,0.56,0.588,0.873,0.282,0.842,0.202,0,0.7,0.816,0.816,0.816,0.092,0.455,0.13482,0.141,0.332,0.205,0,0,0,0.588,0.9319,0.7762910290237468
5765,0,0.169,0.145,0,0,0.365,0.702,0.87,0.359,0.149,0.099,0.145,0,0.69,0.168,0,0.328,0.566,0.548,0.87,0.197,0.854,0.145,0,0.69,0.799,0.799,0.799,0.12,0.587,0.15726,0.149,0.328,0.169,0,0,0,0.548,0.9578,0.8064489006156552
5766,0,0.134,0.069,0,0,0.409,0.647,0.875,0.338,0.159,0.062,0.069,0,0.667,0.189,0,0.329,0.564,0.408,0.875,0.106,0.866,0.069,0,0.667,0.825,0.825,0.825,0.125,0.693,0.18805999999999998,0.159,0.329,0.134,0,0,0,0.408,0.8924,0.8315051890941072
5767,0,0.104,0.048,0,0,0.379,0.577,0.896,0.402,0.159,0.071,0.048,0,0.618,0.251,0,0.294,0.571,0.466,0.896,0.089,0.874,0.048,0,0.618,0.875,0.875,0.875,0.103,0.753,0.20594,0.159,0.294,0.104,0,0,0,0.466,0.7805,0.8414986807387863
5768,0,0.095,0.033,0,0,0.369,0.61,0.942,0.431,0.165,0.077,0.033,0,0.611,0.319,0,0.273,0.649,0.487,0.942,0.064,0.903,0.033,0,0.611,0.896,0.896,0.896,0.081,0.796,0.20032,0.165,0.273,0.095,0,0,0,0.487,0.6991,0.8480681618293756
