Source: GIS_&_Timeseries_Tool weather year 2018; usable coordinates,,,,,,,,,
HOUR,California,ERCOT,MISO,NewEngland,NewYork,PJM,SERC,WECC,Canada
2928,0.1826,0.920972,0.6484300000000001,0.9966325581395348,1.0,0.8159604651162791,0.2184447916666666,0.4686833333333333,0.5646860869565218
2929,0.1587666666666666,0.960944,0.715395,0.9965627906976744,1.0,0.8271488372093023,0.2637708333333333,0.4640833333333333,0.5923643478260869
2930,0.1404,0.982684,0.7846949999999999,0.9961837209302328,1.0,0.8395093023255814,0.323025,0.4122333333333333,0.6330486956521739
2931,0.1097666666666666,0.99048,0.8249449999999999,0.9891465116279068,1.0,0.8602976744186047,0.3912052083333333,0.2947,0.6230078260869565
2932,0.0659,0.995552,0.8532500000000001,0.963072093023256,1.0,0.882513953488372,0.477778125,0.1983,0.6267869565217391
2933,0.0285333333333333,0.99712,0.8459450000000001,0.9387116279069768,1.0,0.8928186046511627,0.5860270833333333,0.1363666666666666,0.6206939130434783
2934,0.0128666666666666,0.999136,0.820945,0.9265744186046512,1.0,0.8904883720930232,0.648896875,0.1074166666666666,0.6120330434782608
2935,0.0198333333333333,0.999296,0.772745,0.9271976744186048,1.0,0.8849581395348837,0.651696875,0.0753666666666666,0.6301808695652173
2936,0.0305333333333333,0.997692,0.74827,0.9292279069767442,1.0,0.8707511627906978,0.6045802083333334,0.0471166666666666,0.6295460869565218
2937,0.0287,0.992288,0.7513,0.9096837209302324,0.9992928571428572,0.8452465116279069,0.5301270833333334,0.0255,0.6349217391304348
2938,0.0249999999999999,0.972816,0.7474700000000001,0.8912186046511629,0.99615,0.8227372093023255,0.48950625,0.00995,0.6137217391304348
2939,0.0151666666666666,0.7985599999999999,0.63935,0.8690209302325581,0.9920642857142856,0.8127813953488371,0.3979958333333333,0.005,0.5736913043478261
2940,0.0169666666666666,0.7645919999999999,0.607715,0.8487999999999999,0.9935285714285714,0.7965255813953488,0.3606677083333333,0.0039,0.5562034782608696
2941,0.0127333333333333,0.832464,0.582175,0.820046511627907,0.9806357142857144,0.7741325581395349,0.3513583333333334,0.0110833333333333,0.5415391304347826
